Date,alfredgraph,Baltic Dry Index Historical Data (1),basf_daily,covestro_daily,DCOILWTICO (1),Dutch TTF Natural Gas Futures Historical Data,lyondellbasell_daily
5/8/2025,3.23,"1,316.00",42.86000061,59.54000092,61.25,35.341,54.53078079
5/9/2025,3.22,"1,299.00",43.25,59.52000046,62.37,34.618,54.25440979
5/12/2025,3.19,"1,304.00",44.63000107,59.29999924,63.32,35.39,57.82816696
5/13/2025,3.27,"1,280.00",45.29000092,59.70000076,65.04,35.744,57.50414658
5/14/2025,3.31,"1,267.00",45.29000092,59.70000076,64.48,35.048,56.38913345
5/15/2025,3.2,"1,305.00",44.40000153,60,63.03,35.294,55.67438126
5/16/2025,3.01,"1,388.00",43.40000153,60,63.84,35.156,56.96093369
5/19/2025,2.96,"1,347.00",43.61999893,60.41999817,63.98,35.225,56.39866257
5/20/2025,3.15,"1,340.00",43.36000061,59.84000015,63.97,36.979,55.76968384
5/21/2025,3.2,"1,337.00",42.93999863,60.09999847,62.93,36.621,53.89226532
5/22/2025,3,"1,341.00",42.41999817,59.93999863,62.55,36.356,53.68260956
5/23/2025,2.93,"1,340.00",41.40999985,59.90000153,62.89,36.45,53.49200821
5/27/2025,3.2,"1,296.00",42.86999893,59.90000153,61.61,37.006,55.24553299
5/28/2025,3.09,"1,303.00",42.52000046,59.90000153,62.54,36.687,54.38782883
5/29/2025,2.97,"1,353.00",42.61999893,60.02000046,61.66,35.158,54.90245438
5/30/2025,2.86,"1,418.00",42.40000153,60.09999847,61.46,34.228,53.83509064
6/2/2025,3,"1,422.00",42.06999969,59.97999954,63.27,35.015,53.17093658
6/3/2025,2.84,"1,430.00",41.97999954,60.20000076,64.1,35.848,54.40156555
6/4/2025,2.8,"1,489.00",42.09000015,59.93999863,63.57,35.65,54.70433807
6/5/2025,2.86,"1,626.00",42,59.93999863,64.06,36.393,54.30389404
6/6/2025,2.68,"1,633.00",41.84999847,59.93999863,65.3,36.251,55.22198486
6/9/2025,3.13,"1,691.00",42.29999924,59.93999863,65.99,35.605,57.11676025
6/10/2025,2.79,"1,680.00",43.49000168,59.77999878,65.66,34.638,59.16780853
6/11/2025,2.73,"1,738.00",43.04000092,59.74000168,68.91,35.913,59.69521713
6/12/2025,2.9,"1,904.00",42.68999863,59.88000107,68.73,36.177,58.72829819
6/13/2025,2.65,"1,968.00",42.11999893,59.81999969,73.84,37.894,58.69899368
6/16/2025,2.9,"1,975.00",42.41999817,60,72.53,37.906,59.79288864
6/17/2025,2.9,"1,952.00",42.56999969,59.70000076,75.62,39.309,58.20088577
6/18/2025,3.43,"1,874.00",42.08000183,60,75.89,38.693,57.27302933
6/20/2025,3.09,"1,689.00",41.47999954,60.84000015,75.72,40.929,56.98002625
6/23/2025,3.5,"1,674.00",41.27999878,60.08000183,69.36,40.522,56.00333786
6/24/2025,3.3,"1,681.00",42.54000092,60.81999969,65.45,35.615,56.97026062
6/25/2025,3.26,"1,665.00",41.54999924,60.5,65.98,35.401,56.14007187
6/26/2025,3.23,"1,553.00",41.84999847,60.54000092,66.44,34.024,57.03862762
6/27/2025,3.23,"1,521.00",42.88000107,60.27999878,66.66,33.087,57.30233002
6/30/2025,3.26,"1,489.00",41.86000061,60.56000137,66.3,32.898,56.51121521
7/1/2025,3.14,"1,458.00",42.08000183,60.70000076,66.64,33.693,59.77335358
7/2/2025,3.1,"1,443.00",43.13999939,60.84000015,68.66,33.591,61.10165405
7/3/2025,3.24,"1,434.00",42.20000076,60.58000183,68.13,33.621,60.5644722
7/7/2025,3.24,"1,436.00",41.34000015,60.56000137,69.16,33.621,59.31431198
7/8/2025,3.2,"1,431.00",42.40999985,60.79999924,69.55,34.219,62.21507645
7/9/2025,3.08,"1,423.00",43.52000046,60.54000092,69.61,34.304,63.32849884
7/10/2025,3.11,"1,465.00",44.11999893,60.58000183,67.78,35.17,63.79731369
7/11/2025,3.22,"1,663.00",43.33000183,60.54000092,69.63,35.561,63.0452652
7/14/2025,3.21,"1,783.00",42.77000046,60.45999908,68.19,35.454,61.57046127
7/15/2025,3.31,"1,866.00",43.34999847,60.47999954,67.76,34.445,60.98444748
7/16/2025,3.42,"1,906.00",43.34999847,60.47999954,67.13,34.809,60.96491241
7/17/2025,3.52,"2,030.00",42.52999878,60.43999863,68.76,34.407,61.82440186
7/18/2025,3.5,"2,052.00",42.5,60.40000153,68.53,33.595,61.73649979
7/21/2025,3.5,"2,016.00",42.5,60.61999893,68.39,33.159,61.18955612
7/22/2025,3.16,"2,035.00",43.50999832,60.41999817,67.56,33.111,63.88521957
7/23/2025,3.08,"2,120.00",45,60.41999817,66.05,32.69,65.65302277
7/24/2025,3.13,"2,258.00",45.74000168,60.5,67.16,32.358,59.28501129
7/25/2025,3.1,"2,257.00",45.65000153,60.45999908,66.38,32.499,62.51785278
7/28/2025,3.12,"2,226.00",44.86999893,60.84000015,67.81,32.899,61.4141922
7/29/2025,3.08,"2,109.00",43.90000153,60.38000107,70.27,34.103,61.02351761
7/30/2025,2.98,"1,995.00",43.95000076,60.27999878,71.09,34.537,57.47813416
7/31/2025,2.99,"2,003.00",43.15999985,60.38000107,70.36,35.279,56.57958221
8/1/2025,3,"2,018.00",41.77000046,60.45999908,68.39,33.972,52.17471313
8/4/2025,2.89,"1,970.00",41.68000031,60.41999817,67.33,34.283,49.71346283
8/5/2025,2.98,"1,921.00",42.5,60.34000015,66.2,34.406,50.76828384
8/6/2025,3.02,"1,994.00",42.74000168,60.38000107,65.38,33.257,48.39492798
8/7/2025,3.05,"2,008.00",44.75999832,60.56000137,64.9,32.951,49.00047684
8/8/2025,3.03,"2,051.00",45.47999954,60.40000153,64.94,32.446,47.91635513
8/11/2025,3.05,"2,038.00",44.75,60.58000183,65.03,32.999,47.21313858
8/12/2025,2.93,"2,017.00",44.81999969,60.58000183,64.22,32.409,49.09814835
8/13/2025,2.95,"2,025.00",45.68999863,60.41999817,63.68,32.6,51.69614029
8/14/2025,2.78,"2,039.00",45.68999863,60.59999847,64.99,32.141,52.06727982
8/15/2025,2.98,"2,044.00",46.15999985,60.70000076,63.78,31.031,52.13565063
8/18/2025,2.96,"2,022.00",46.34999847,60.58000183,64.51,31.272,51.71567154
8/19/2025,2.87,"1,964.00",47.56999969,60.41999817,63.38,31.227,52.56539154
8/20/2025,2.8,"1,927.00",48.13000107,60.5,64.19,31.906,54.04019165
8/21/2025,2.88,"1,893.00",47.47999954,60.36000061,64.56,33.175,54.17692947
8/22/2025,2.76,"1,944.00",48.06000137,60.24000168,64.08,33.573,57.40000153
8/26/2025,2.82,"2,041.00",47.36999893,59.61999893,63.6,33.46,56.59999847
8/27/2025,2.88,"2,046.00",46.15999985,59.91999817,64.49,32.551,56.27999878
8/28/2025,2.9,"2,017.00",45.88999939,60.40000153,64.96,31.559,55.86000061
8/29/2025,2.88,"2,025.00",45.36000061,60.40000153,64.36,31.622,56.34999847
9/2/2025,2.7,"1,986.00",44.90999985,59.90000153,65.95,31.772,55.84000015
9/3/2025,3,"1,940.00",44.63000107,59.93999863,64.36,32.112,54.18999863
9/4/2025,3.11,"1,963.00",44,56.29999924,63.81,32.412,54.29999924
9/5/2025,3.05,"1,979.00",43.81000137,55.29999924,62.22,31.969,55.08000183
9/8/2025,3.1,"2,019.00",44.18000031,55.29999924,62.6,33.064,54.63000107
9/9/2025,3.12,"2,079.00",43.50999832,55.27999878,62.97,32.931,54.38999939
9/10/2025,2.89,"2,112.00",43.68000031,55.27999878,64.01,33.122,54.40000153
9/11/2025,2.81,"2,111.00",43.95000076,58.74000168,62.71,32.323,55.47000122
9/12/2025,2.86,"2,126.00",43.86000061,58.5,63.02,32.662,55.22000122
9/15/2025,3,"2,153.00",44,57.91999817,63.66,32.154,52.58000183
9/16/2025,3.07,"2,154.00",43.65999985,57.61999893,64.89,32.329,52.65000153
9/17/2025,3.19,"2,180.00",43.49000168,57.52000046,64.41,32.401,53.52000046
9/18/2025,3.1,"2,205.00",42.95999908,57.09999847,63.91,32.952,52.68999863
9/19/2025,2.89,"2,203.00",42.81999969,55.06000137,63.02,32.308,52.00999832
9/22/2025,2.9,"2,172.00",42.81999969,55.06000137,62.99,31.844,51.09999847
9/23/2025,2.86,"2,200.00",42.84999847,54.61999893,63.76,32.265,50.36999893
9/24/2025,2.88,"2,240.00",42.43999863,57.24000168,65.4,31.903,51.36999893
9/25/2025,2.98,"2,266.00",42.09000015,57.86000061,65.51,32.456,48.97999954
9/26/2025,2.9,"2,259.00",42.49000168,58.20000076,66.5,32.697,49.45000076
9/29/2025,2.93,"2,220.00",42.59000015,58.04000092,64.27,32.06,49.08000183
9/30/2025,3.12,"2,134.00",42.59000015,58.04000092,63.17,31.411,49.04000092
10/1/2025,3.24,"1,980.00",42.81000137,59.20000076,62.59,31.335,48.41999817
10/2/2025,3.32,"1,909.00",43.65999985,58.97999954,61.28,31.455,49.33000183
10/3/2025,3.19,"1,901.00",44.27000046,59.27999878,61.65,31.438,49.47000122
10/6/2025,3.32,"1,932.00",43.93000031,59.27999878,62.49,33.116,48.68000031
10/7/2025,3.32,"1,947.00",44,59.90000153,62.52,33.246,49.13000107
10/8/2025,3.35,"1,963.00",43.15000153,59.90000153,63.37,32.7,48.68999863
10/9/2025,3.25,"1,923.00",42.97000122,59.90000153,62.36,32.363,47.66999817
10/10/2025,2.9,"1,936.00",42.20000076,59.61999893,59.75,32.17,44.90999985
10/13/2025,2.9,"2,144.00",42.68000031,59,,31.475,46.27000046
10/14/2025,2.83,"2,022.00",41.59000015,59.34000015,59.52,31.801,46.65999985
10/15/2025,2.79,"1,997.00",42.54000092,59.65999985,59.08,31.826,46.75999832
10/16/2025,2.82,"2,046.00",43.18999863,59.86000061,58.29,32.378,45.86000061
10/17/2025,2.65,"2,069.00",43.5,59.36000061,58.3,31.816,46.18999863
10/20/2025,2.99,"2,071.00",43.77999878,60.22000122,58.34,31.739,45.61999893
10/21/2025,3.28,"2,094.00",43.18000031,59.79999924,58.66,32.2,45.20999908
10/23/2025,3.34,"2,057.00",43.70999908,59.95999908,62.44,32.454,46.81000137
10/24/2025,3.21,"1,991.00",43.72000122,59.95999908,62.27,32.016,47.59000015
10/27/2025,3.3,"1,976.00",43.40000153,59.40000153,62.13,31.4,49.09000015
10/28/2025,3.44,"1,950.00",43.00999832,59.34000015,60.97,31.494,47.61000061
10/29/2025,3.36,"1,961.00",43.72000122,59.04000092,61.26,31.869,46.70999908
10/30/2025,3.46,"1,983.00",43.02000046,59.84000015,61.36,31.048,45.20000076
10/31/2025,3.57,"1,966.00",42.79000092,58.91999817,61.75,31.122,46.41999817
11/3/2025,3.37,"1,945.00",42.93000031,58.65999985,61.79,31.741,46.27000046
11/4/2025,3.35,"1,958.00",41.84999847,59.41999817,61.38,32.551,44.43999863
11/5/2025,3.51,"2,003.00",43.02000046,60.29999924,60.4,31.819,43.97000122
11/6/2025,3.71,"2,063.00",42.90000153,59.5,60.24,31.548,42.38000107
11/7/2025,3.76,"2,104.00",42.90000153,59.5,60.54,31.201,43.02000046
11/10/2025,3.8,"2,084.00",43.02000046,59,60.94,31.071,42.77000046
11/11/2025,,"2,072.00",43.56999969,59,,31.102,43.81999969
11/12/2025,3.6,"2,030.00",43.74000168,58.91999817,59.3,30.933,43.31000137
11/13/2025,3.6,"2,077.00",43.74000168,58.91999817,59.54,30.458,45.52000046
11/14/2025,3.49,"2,125.00",43.47000122,60.18000031,60.87,31.25,45.29999924
11/17/2025,3.71,"2,153.00",42.56999969,59.61999893,60.66,31.418,43.56000137
11/18/2025,3.7,"2,216.00",41.90000153,60.34000015,61.51,31.694,43.74000168
11/19/2025,3.94,"2,260.00",43.09999847,60.31999969,60.27,30.94,42.75999832
11/20/2025,3.97,"2,270.00",42.77000046,60.5,60.07,31.159,42.54999924
11/21/2025,4.13,"2,275.00",43.79000092,60.31999969,58.86,30.198,44.79999924
11/24/2025,4.15,"2,295.00",44.33000183,59.54000092,59.11,29.747,45.36000061
